Indicator 59 Monthly electricity usage at Australian Antarctic Stations,,,,,,,,,
Date,Latitude,Longitude,Place,Parameter,Value,Error,Unit of measure,,
Feb-14,-67.60269444,62.87380556,Mawson,Station electricity usage,61993,,kWh,,
Feb-14,-68.57661111,77.96738889,Davis,Station electricity usage,153038,,kWh,,
Feb-14,-66.28180556,110.5276111,Casey,Station electricity usage,121087,,kWh,,
Feb-14,-54.61988889,158.861,Macquarie Island,Station electricity usage,40125,,kWh,,
Mar-14,-67.60269444,62.87380556,Mawson,Station electricity usage,75925,,kWh,,
Mar-14,-68.57661111,77.96738889,Davis,Station electricity usage,171540,,kWh,,
Mar-14,-66.28180556,110.5276111,Casey,Station electricity usage,135616,,kWh,,
Mar-14,-54.61988889,158.861,Macquarie Island,Station electricity usage,47000,,kWh,,
Apr-14,-67.60269444,62.87380556,Mawson,Station electricity usage,57497,,kWh,,
Apr-14,-68.57661111,77.96738889,Davis,Station electricity usage,163357,,kWh,,
Apr-14,-66.28180556,110.5276111,Casey,Station electricity usage,133786,,kWh,,
May-14,-67.60269444,62.87380556,Mawson,Station electricity usage,71246,,kWh,,
May-14,-68.57661111,77.96738889,Davis,Station electricity usage,158411,,kWh,,
May-14,-66.28180556,110.5276111,Casey,Station electricity usage,131474,,kWh,,
May-14,-54.61988889,158.861,Macquarie Island,Station electricity usage,50890,,kWh,,
Jun-14,-67.60269444,62.87380556,Mawson,Station electricity usage,90038,,kWh,,
Jun-14,-68.57661111,77.96738889,Davis,Station electricity usage,158868,,kWh,,
Jun-14,-66.28180556,110.5276111,Casey,Station electricity usage,142533,,kWh,,
Jun-14,-54.61988889,158.861,Macquarie Island,Station electricity usage,46630,,kWh,,
Jul-14,-67.60269444,62.87380556,Mawson,Station electricity usage,84856,,kWh,,
Jul-14,-68.57661111,77.96738889,Davis,Station electricity usage,168279,,kWh,,
Jul-14,-66.28180556,110.5276111,Casey,Station electricity usage,146984,,kWh,,
Jul-14,-54.61988889,158.861,Macquarie Island,Station electricity usage,49410,,kWh,,
Aug-14,-67.60269444,62.87380556,Mawson,Station electricity usage,66928,,kWh,,
Aug-14,-68.57661111,77.96738889,Davis,Station electricity usage,167853,,kWh,,
Aug-14,-66.28180556,110.5276111,Casey,Station electricity usage,186006,,kWh,,
Aug-14,-54.61988889,158.861,Macquarie Island,Station electricity usage,50750,,kWh,,
Sep-14,-67.60269444,62.87380556,Mawson,Station electricity usage,53178,,kWh,,
Sep-14,-68.57661111,77.96738889,Davis,Station electricity usage,155479,,kWh,,
Sep-14,-66.28180556,110.5276111,Casey,Station electricity usage,134475,,kWh,,
Sep-14,-54.61988889,158.861,Macquarie Island,Station electricity usage,48190,,kWh,,
Oct-14,-67.60269444,62.87380556,Mawson,Station electricity usage,60301,,kWh,,
Oct-14,-68.57661111,77.96738889,Davis,Station electricity usage,155440,,kWh,,
Oct-14,-66.28180556,110.5276111,Casey,Station electricity usage,134515,,kWh,,
Oct-14,-54.61988889,158.861,Macquarie Island,Station electricity usage,50000,,kWh,,
Nov-14,-67.60269444,62.87380556,Mawson,Station electricity usage,64722,,kWh,,
Nov-14,-68.57661111,77.96738889,Davis,Station electricity usage,149995,,kWh,,
Nov-14,-66.28180556,110.5276111,Casey,Station electricity usage,129227,,kWh,,
Nov-14,-54.61988889,158.861,Macquarie Island,Station electricity usage,48710,,kWh,,
Dec-14,-67.60269444,62.87380556,Mawson,Station electricity usage,58538,,kWh,,
Dec-14,-68.57661111,77.96738889,Davis,Station electricity usage,147637,,kWh,,
Dec-14,-66.28180556,110.5276111,Casey,Station electricity usage,137201.8571,,kWh,,
Dec-14,-54.61988889,158.861,Macquarie Island,Station electricity usage,46740,,kWh,,
Jan-15,-67.60269444,62.87380556,Mawson,Station electricity usage,71071,,kWh,,
Jan-15,-68.57661111,77.96738889,Davis,Station electricity usage,155220,,kWh,,
Jan-15,-54.61988889,158.861,Macquarie Island,Station electricity usage,47420,,kWh,,
Feb-15,-67.60269444,62.87380556,Mawson,Station electricity usage,55693,,kWh,,
Feb-15,-68.57661111,77.96738889,Davis,Station electricity usage,142486,,kWh,,
Feb-15,-66.28180556,110.5276111,Casey,Station electricity usage,107815,,kWh,,
Feb-15,-54.61988889,158.861,Macquarie Island,Station electricity usage,40870,,kWh,,
Mar-15,-67.60269444,62.87380556,Mawson,Station electricity usage,65291,,kWh,,
Mar-15,-68.57661111,77.96738889,Davis,Station electricity usage,160207,,kWh,,
Mar-15,-66.28180556,110.5276111,Casey,Station electricity usage,135081,,kWh,,
Mar-15,-54.61988889,158.861,Macquarie Island,Station electricity usage,47380,,kWh,,
Apr-15,-67.60269444,62.87380556,Mawson,Station electricity usage,78051,,kWh,,
Apr-15,-68.57661111,77.96738889,Davis,Station electricity usage,156619,,kWh,,
Apr-15,-66.28180556,110.5276111,Casey,Station electricity usage,129380,,kWh,,
Apr-15,-54.61988889,158.861,Macquarie Island,Station electricity usage,48485,,kWh,,
May-15,-67.60269444,62.87380556,Mawson,Station electricity usage,133034,,kWh,,
May-15,-68.57661111,77.96738889,Davis,Station electricity usage,176046,,kWh,,
May-15,-66.28180556,110.5276111,Casey,Station electricity usage,143733,,kWh,,
May-15,-54.61988889,158.861,Macquarie Island,Station electricity usage,46682,,kWh,,
Jun-15,-67.60269444,62.87380556,Mawson,Station electricity usage,92603,,kWh,,
Jun-15,-68.57661111,77.96738889,Davis,Station electricity usage,160087,,kWh,,
Jun-15,-66.28180556,110.5276111,Casey,Station electricity usage,138331,,kWh,,
Jun-15,-54.61988889,158.861,Macquarie Island,Station electricity usage,46260,,kWh,,
Jul-15,-67.60269444,62.87380556,Mawson,Station electricity usage,134418,,kWh,,
Jul-15,-68.57661111,77.96738889,Davis,Station electricity usage,173993,,kWh,,
Jul-15,-66.28180556,110.5276111,Casey,Station electricity usage,152378,,kWh,,
Jul-15,-54.61988889,158.861,Macquarie Island,Station electricity usage,45215,,kWh,,
Aug-15,-67.60269444,62.87380556,Mawson,Station electricity usage,99657,,kWh,,
Aug-15,-68.57661111,77.96738889,Davis,Station electricity usage,166654,,kWh,,
Aug-15,-66.28180556,110.5276111,Casey,Station electricity usage,153606,,kWh,,
Aug-15,-54.61988889,158.861,Macquarie Island,Station electricity usage,44020,,kWh,,
Sep-15,-67.60269444,62.87380556,Mawson,Station electricity usage,89104,,kWh,,
Sep-15,-68.57661111,77.96738889,Davis,Station electricity usage,157951,,kWh,,
Sep-15,-66.28180556,110.5276111,Casey,Station electricity usage,143459,,kWh,,
Sep-15,-54.61988889,158.861,Macquarie Island,Station electricity usage,42755,,kWh,,
Oct-15,-67.60269444,62.87380556,Mawson,Station electricity usage,78649,,kWh,,
Oct-15,-68.57661111,77.96738889,Davis,Station electricity usage,160393,,kWh,,
Oct-15,-66.28180556,110.5276111,Casey,Station electricity usage,143497,,kWh,,
Oct-15,-54.61988889,158.861,Macquarie Island,Station electricity usage,43350,,kWh,,
Nov-15,-67.60269444,62.87380556,Mawson,Station electricity usage,77277,,kWh,,
Nov-15,-68.57661111,77.96738889,Davis,Station electricity usage,149455,,kWh,,
Nov-15,-66.28180556,110.5276111,Casey,Station electricity usage,136738,,kWh,,
Nov-15,-54.61988889,158.861,Macquarie Island,Station electricity usage,38760,,kWh,,
Dec-15,-67.60269444,62.87380556,Mawson,Station electricity usage,80210,,kWh,,
Dec-15,-68.57661111,77.96738889,Davis,Station electricity usage,145933,,kWh,,
Dec-15,-66.28180556,110.5276111,Casey,Station electricity usage,137936,,kWh,,
Dec-15,-54.61988889,158.861,Macquarie Island,Station electricity usage,40130,,kWh,,
Jan-16,-67.60269444,62.87380556,Mawson,Station electricity usage,77620,,kWh,,
Jan-16,-68.57661111,77.96738889,Davis,Station electricity usage,157633,,kWh,,
Jan-16,-66.28180556,110.5276111,Casey,Station electricity usage,143003,,kWh,,
Jan-16,-54.61988889,158.861,Macquarie Island,Station electricity usage,42234,,kWh,,
Feb-16,-67.60269444,62.87380556,Mawson,Station electricity usage,65859,,kWh,,
Feb-16,-68.57661111,77.96738889,Davis,Station electricity usage,153856,,kWh,,
Feb-16,-66.28180556,110.5276111,Casey,Station electricity usage,130376,,kWh,,
Feb-16,-54.61988889,158.861,Macquarie Island,Station electricity usage,40235,,kWh,,
