-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6026   longitude 62.8736 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN
2022,5,23,0.0451
2022,5,24,0.035
2022,5,25,0.0276
2022,5,26,0.0214
2022,5,27,0.0173
2022,5,28,0.0132
2022,5,29,0.0113
2022,5,30,0.0074
2022,5,31,0.0055
2022,6,1,0.0036
2022,6,2,0.0024
2022,6,3,0.0017
2022,6,4,0.0012
2022,6,5,0.0005
2022,6,6,0.0002
2022,6,7,0.0
2022,6,8,0.0
2022,6,9,0.0
2022,6,10,0.0
2022,6,11,0.0
2022,6,12,0.0
2022,6,13,0.0
2022,6,14,0.0
2022,6,15,0.0
2022,6,16,0.0
2022,6,17,0.0
2022,6,18,0.0
2022,6,19,0.0
2022,6,20,0.0
2022,6,21,0.0
2022,6,22,0.0
2022,6,23,0.0
2022,6,24,0.0
2022,6,25,0.0
2022,6,26,0.0
2022,6,27,0.0
2022,6,28,0.0
2022,6,29,0.0
2022,6,30,0.0
2022,7,1,0.0
2022,7,2,0.0
2022,7,3,0.0
2022,7,4,0.0
2022,7,5,0.0
2022,7,6,0.0
2022,7,7,0.0005
2022,7,8,0.0012
2022,7,9,0.0017
2022,7,10,0.0026
2022,7,11,0.0041
2022,7,12,0.0062
2022,7,13,0.0082
2022,7,14,0.0094
2022,7,15,0.012
2022,7,16,0.0146
2022,7,17,0.0194
2022,7,18,0.0259
2022,7,19,0.0324
2022,7,20,0.0466
2022,7,21,0.053
2022,7,22,0.0487
2022,7,23,0.0662
2022,7,24,0.0773
2022,7,25,0.0667
2022,7,26,0.0833
2022,7,27,0.1106
2022,7,28,0.0943
2022,7,29,0.0965
2022,7,30,0.114
2022,7,31,0.1692
2022,8,1,0.1363
2022,8,2,0.1524
2022,8,3,0.1841
2022,8,4,0.1858
2022,8,5,0.1872
2022,8,6,0.2846
2022,8,7,0.2117
2022,8,8,0.2134
2022,8,9,0.3206
2022,8,10,0.3314
2022,8,11,0.2729
2022,8,12,0.359
2022,8,13,0.2724
2022,8,14,0.343
2022,8,15,0.415
2022,8,16,0.4399
2022,8,17,0.5803
2022,8,18,0.4918
2022,8,19,0.6653
2022,8,20,0.5198
2022,8,21,0.7428
2022,8,22,0.7169
2022,8,23,0.6216
2022,8,24,0.7166
2022,8,25,1.0754
2022,8,26,0.7913
2022,8,27,0.6127
2022,8,28,0.8558
2022,8,29,1.2482
2022,8,30,1.037
2022,8,31,1.1225
2022,9,1,1.3063
2022,9,2,1.2329
2022,9,3,1.4774
2022,9,4,1.6721
2022,9,5,1.5641
2022,9,6,2.1998
2022,9,7,1.8437
2022,9,8,1.9166
2022,9,9,1.5854
2022,9,10,1.4698
2022,9,11,2.7955
2022,9,12,1.7875
2022,9,13,1.5072
2022,9,14,2.3004
2022,9,15,2.3321
2022,9,16,2.4458
2022,9,17,2.6184
2022,9,18,2.4319
2022,9,19,2.184
2022,9,20,2.6174
2022,9,21,2.4422
2022,9,22,2.5274
2022,9,23,3.0806
2022,9,24,3.3192
2022,9,25,3.0967
2022,9,26,2.9698
2022,9,27,3.3689
2022,9,28,3.4457
2022,9,29,2.6028
2022,9,30,2.8882
2022,10,1,3.0377
2022,10,2,3.7661
2022,10,3,3.923
2022,10,4,3.6336
2022,10,5,3.239
2022,10,6,3.3175
2022,10,7,3.1039
2022,10,8,4.0994
2022,10,9,3.763
2022,10,10,3.9355
2022,10,11,4.9217
2022,10,12,5.1629
2022,10,13,4.0102
2022,10,14,4.387
2022,10,15,5.1552
2022,10,16,5.4382
2022,10,17,5.3263
2022,10,18,4.5449
2022,10,19,5.4475
2022,10,20,5.2454
2022,10,21,6.0821
2022,10,22,5.4564
2022,10,23,5.6424
2022,10,24,5.5442
2022,10,25,5.9486
2022,10,26,4.9555
2022,10,27,4.9058
2022,10,28,5.5505
2022,10,29,5.8802
2022,10,30,6.1147
2022,10,31,7.0106
2022,11,1,7.0469
2022,11,2,6.9845
2022,11,3,5.9434
2022,11,4,5.6294
2022,11,5,8.3839
2022,11,6,7.403
2022,11,7,7.6315
2022,11,8,7.4645
2022,11,9,7.1405
2022,11,10,7.4602
2022,11,11,7.9901
2022,11,12,6.6302
2022,11,13,8.1492
2022,11,14,5.8349
2022,11,15,7.0073
2022,11,16,7.5384
2022,11,17,8.5817
2022,11,18,7.5797
2022,11,19,7.5989
2022,11,20,8.4132
2022,11,21,7.8262
2022,11,22,7.5593
2022,11,23,8.8207
2022,11,24,9.1056
2022,11,25,8.2786
2022,11,26,8.2018
2022,11,27,9.0101
2022,11,28,8.4516
2022,11,29,9.1649
2022,11,30,9.7829
2022,12,1,8.3268
2022,12,2,8.4998
2022,12,3,9.4982
2022,12,4,9.702
2022,12,5,7.5694
2022,12,6,8.7679
2022,12,7,9.9446
2022,12,8,8.6395
2022,12,9,8.4684
2022,12,10,6.8899
2022,12,11,7.1609
2022,12,12,8.995
2022,12,13,9.6142
2022,12,14,7.2024
2022,12,15,9.5832
2022,12,16,6.9264
2022,12,17,8.3597
2022,12,18,9.0346
2022,12,19,10.2178
2022,12,20,9.1318
2022,12,21,9.5489
2022,12,22,8.0573
2022,12,23,7.8742
2022,12,24,9.7498
2022,12,25,9.3228
2022,12,26,9.6509
2022,12,27,10.181
2022,12,28,9.8508
2022,12,29,9.7949
2022,12,30,7.8377
2022,12,31,8.0719
2023,1,1,6.4819
2023,1,2,7.5446
2023,1,3,7.0817
2023,1,4,9.4068
2023,1,5,7.2696
2023,1,6,6.2966
2023,1,7,8.1115
2023,1,8,7.8876
2023,1,9,5.16
2023,1,10,7.2067
2023,1,11,8.947
2023,1,12,8.7622
2023,1,13,8.5706
2023,1,14,7.4172
2023,1,15,2.953
2023,1,16,5.4024
2023,1,17,5.8666
2023,1,18,5.9633
2023,1,19,5.8219
2023,1,20,7.691
2023,1,21,8.3266
2023,1,22,8.1523
2023,1,23,7.1335
2023,1,24,7.8886
2023,1,25,4.7575
2023,1,26,4.5158
2023,1,27,4.6375
2023,1,28,4.6246
2023,1,29,6.6833
2023,1,30,3.8381
2023,1,31,6.7068
2023,2,1,5.7732
2023,2,2,7.2977
2023,2,3,5.149
2023,2,4,5.3902
2023,2,5,4.8077
2023,2,6,2.9357
2023,2,7,4.3644
2023,2,8,6.7613
2023,2,9,6.7044
2023,2,10,5.7785
2023,2,11,5.5992
2023,2,12,4.0867
2023,2,13,6.4954
2023,2,14,6.2436
2023,2,15,4.9771
2023,2,16,4.6452
2023,2,17,3.8724
2023,2,18,2.5406
2023,2,19,3.7025
2023,2,20,3.3492
2023,2,21,2.9666
2023,2,22,2.0162
2023,2,23,3.1469
2023,2,24,3.365
2023,2,25,3.5328
2023,2,26,4.5653
2023,2,27,4.7861
2023,2,28,2.6424
2023,3,1,3.6773
2023,3,2,4.6997
2023,3,3,3.2746
2023,3,4,1.7117
2023,3,5,1.9769
2023,3,6,4.2149
2023,3,7,1.7294
2023,3,8,2.2394
2023,3,9,1.901
2023,3,10,3.6254
2023,3,11,1.6925
2023,3,12,1.6951
2023,3,13,1.1021
2023,3,14,1.134
2023,3,15,1.6819
2023,3,16,3.2791
2023,3,17,1.5487
2023,3,18,2.826
2023,3,19,2.3335
2023,3,20,2.5834
2023,3,21,2.5702
2023,3,22,1.5866
2023,3,23,1.6361
2023,3,24,2.1554
2023,3,25,1.2286
2023,3,26,2.2774
2023,3,27,2.3683
2023,3,28,1.9126
2023,3,29,1.8547
2023,3,30,2.1504
2023,3,31,2.1958
2023,4,1,2.0916
2023,4,2,0.7742
2023,4,3,0.768
2023,4,4,1.225
2023,4,5,1.3248
2023,4,6,1.415
2023,4,7,1.3918
2023,4,8,1.0884
2023,4,9,1.1374
2023,4,10,1.0097
2023,4,11,1.2809
2023,4,12,0.871
2023,4,13,0.6866
2023,4,14,0.8114
2023,4,15,0.8467
2023,4,16,1.0625
2023,4,17,0.9878
2023,4,18,0.6154
2023,4,19,0.4601
2023,4,20,0.7778
2023,4,21,0.69
2023,4,22,0.5666
2023,4,23,0.4771
2023,4,24,0.5306
2023,4,25,0.4404
2023,4,26,0.4082
2023,4,27,0.4363
2023,4,28,0.4399
2023,4,29,0.3768
2023,4,30,0.3461
2023,5,1,0.4726
2023,5,2,0.3336
2023,5,3,0.3312
2023,5,4,0.3094
2023,5,5,0.3257
2023,5,6,0.3235
2023,5,7,0.3314
2023,5,8,0.2251
2023,5,9,0.2486
2023,5,10,0.1747
2023,5,11,0.2234
2023,5,12,0.1814
2023,5,13,0.1354
2023,5,14,0.1337
2023,5,15,0.1087
2023,5,16,0.0977
2023,5,17,0.089
2023,5,18,0.0763
2023,5,19,0.0672
2023,5,20,0.0778
2023,5,21,0.0614
2023,5,22,0.0506
2023,5,23,0.0382
2023,5,24,0.043
2023,5,25,0.025
2023,5,26,0.0257
2023,5,27,0.0254
2023,5,28,0.0175
2023,5,29,0.013
2023,5,30,0.0106
2023,5,31,0.0079
2023,6,1,0.005
2023,6,2,0.0036
2023,6,3,0.0019
2023,6,4,0.0012
2023,6,5,0.0007
2023,6,6,0.0002
2023,6,7,0.0
2023,6,8,0.0
2023,6,9,0.0
2023,6,10,0.0
2023,6,11,0.0
2023,6,12,0.0
2023,6,13,0.0
2023,6,14,0.0
2023,6,15,0.0
2023,6,16,0.0
2023,6,17,0.0
2023,6,18,0.0
2023,6,19,0.0
2023,6,20,0.0
2023,6,21,0.0
2023,6,22,0.0
2023,6,23,0.0
2023,6,24,0.0
2023,6,25,0.0
2023,6,26,0.0
2023,6,27,0.0
2023,6,28,0.0
2023,6,29,0.0
2023,6,30,0.0
2023,7,1,0.0
2023,7,2,0.0
2023,7,3,0.0
2023,7,4,0.0
2023,7,5,0.0
2023,7,6,0.0
2023,7,7,0.0005
2023,7,8,0.0007
2023,7,9,0.0014
2023,7,10,0.0022
2023,7,11,0.0036
2023,7,12,0.005
2023,7,13,0.0072
2023,7,14,0.0106
2023,7,15,0.0125
2023,7,16,0.0166
2023,7,17,0.0166
2023,7,18,0.0206
2023,7,19,0.0252
2023,7,20,0.0346
2023,7,21,0.0343
2023,7,22,0.0533
2023,7,23,0.0638
2023,7,24,0.0706
2023,7,25,0.0917
2023,7,26,0.0782
2023,7,27,0.1193
2023,7,28,0.1212
2023,7,29,0.1313
2023,7,30,0.1378
2023,7,31,0.1315
2023,8,1,0.1214
2023,8,2,0.1534
2023,8,3,0.1807
2023,8,4,0.2638
2023,8,5,0.2834
2023,8,6,0.2208
2023,8,7,0.3254
2023,8,8,0.3067
2023,8,9,0.3641
2023,8,10,0.3139
2023,8,11,0.4262
2023,8,12,0.4812
2023,8,13,0.4855
2023,8,14,0.5585
2023,8,15,0.5009
2023,8,16,0.4097
2023,8,17,0.5482
2023,8,18,0.63
2023,8,19,0.659
2023,8,20,0.685
2023,8,21,0.8328
2023,8,22,0.6787
2023,8,23,0.7164
2023,8,24,1.0166
2023,8,25,0.9972
2023,8,26,0.9235
2023,8,27,0.9226
2023,8,28,1.1215
2023,8,29,1.0692
2023,8,30,1.0577
2023,8,31,1.3027
2023,9,1,1.4906
2023,9,2,1.4705
2023,9,3,1.1162
2023,9,4,1.831
2023,9,5,1.5367
2023,9,6,1.7518
2023,9,7,1.6675
2023,9,8,1.6018
2023,9,9,2.0258
2023,9,10,2.197
2023,9,11,2.1528
2023,9,12,2.1286
2023,9,13,2.729
2023,9,14,2.46
2023,9,15,2.1679
2023,9,16,2.1878
2023,9,17,2.8954
2023,9,18,2.1996
2023,9,19,2.5421
2023,9,20,2.8037
2023,9,21,2.8704
2023,9,22,2.8922
2023,9,23,2.9321
2023,9,24,3.1656
2023,9,25,3.1646
2023,9,26,2.9074
2023,9,27,3.0002
2023,9,28,3.4762
2023,9,29,3.1224
2023,9,30,3.0418
2023,10,1,3.269
2023,10,2,3.7118
2023,10,3,4.1395
2023,10,4,3.853
2023,10,5,5.3933
2023,10,6,3.9773
2023,10,7,4.2965
2023,10,8,4.6102
2023,10,9,4.1635
2023,10,10,3.7327
2023,10,11,4.5031
2023,10,12,4.6822
2023,10,13,4.1887
2023,10,14,5.1264
2023,10,15,5.2318
2023,10,16,5.3155
2023,10,17,5.3782
2023,10,18,4.063
2023,10,19,5.0294
2023,10,20,5.483
2023,10,21,5.9201
2023,10,22,5.8478
2023,10,23,5.9978
2023,10,24,6.2923
2023,10,25,5.6414
2023,10,26,4.0344
2023,10,27,4.6728
2023,10,28,4.2816
2023,10,29,5.3174
2023,10,30,6.5345
2023,10,31,4.968
2023,11,1,5.6726
2023,11,2,6.0722
2023,11,3,6.7277
2023,11,4,7.1597
2023,11,5,7.2259
2023,11,6,7.559
2023,11,7,7.1035
2023,11,8,5.7466
2023,11,9,5.6628
2023,11,10,6.2597
2023,11,11,6.7642
2023,11,12,7.4119
2023,11,13,6.5717
2023,11,14,7.9663
2023,11,15,8.4108
2023,11,16,6.8798
2023,11,17,8.2898
2023,11,18,8.436
2023,11,19,8.0287
2023,11,20,8.4751
2023,11,21,8.2022
2023,11,22,8.8495
2023,11,23,8.399
2023,11,24,9.0955
2023,11,25,9.2774
2023,11,26,9.0595
2023,11,27,8.1972
2023,11,28,9.4519
2023,11,29,8.8637
2023,11,30,8.1173
2023,12,1,8.7377
2023,12,2,9.4082
2023,12,3,8.833
2023,12,4,6.1872
2023,12,5,5.0722
2023,12,6,8.2766
2023,12,7,9.0811
2023,12,8,9.881
2023,12,9,9.1128
2023,12,10,9.5107
2023,12,11,9.9142
2023,12,12,9.3374
2023,12,13,9.133
2023,12,14,8.639
2023,12,15,8.5673
2023,12,16,8.2692
2023,12,17,9.1277
2023,12,18,9.7654
2023,12,19,9.1404
2023,12,20,8.7653
2023,12,21,10.0469
2023,12,22,9.8086
2023,12,23,8.6832
2023,12,24,8.807
2023,12,25,10.0632
2023,12,26,9.5448
2023,12,27,9.7238
2023,12,28,9.5405
2023,12,29,9.1956
2023,12,30,9.019
2023,12,31,8.8243
2024,1,1,7.8766
2024,1,2,7.709
2024,1,3,8.1338
2024,1,4,8.9515
2024,1,5,6.7351
2024,1,6,8.1607
2024,1,7,8.0945
2024,1,8,6.4601
2024,1,9,8.3868
2024,1,10,6.9727
2024,1,11,5.5414
2024,1,12,5.8517
2024,1,13,8.5073
2024,1,14,7.5418
2024,1,15,6.4637
2024,1,16,8.6023
2024,1,17,4.0291
2024,1,18,7.7808
2024,1,19,7.8598
2024,1,20,6.7022
2024,1,21,4.5574
2024,1,22,3.0502
2024,1,23,4.2082
2024,1,24,4.6838
2024,1,25,2.9314
2024,1,26,3.6014
2024,1,27,5.6292
2024,1,28,7.4009
2024,1,29,6.5606
2024,1,30,7.5703
2024,1,31,6.1894
2024,2,1,5.6198
2024,2,2,4.0584
2024,2,3,3.4942
2024,2,4,3.9497
2024,2,5,4.495
2024,2,6,4.7582
2024,2,7,5.9381
2024,2,8,5.6191
2024,2,9,3.2861
2024,2,10,4.6382
2024,2,11,5.8536
2024,2,12,2.2505
2024,2,13,3.9989
2024,2,14,4.0661
2024,2,15,5.8954
2024,2,16,3.4226
2024,2,17,3.043
2024,2,18,5.4319
2024,2,19,5.1811
2024,2,20,3.9288
2024,2,21,2.4782
2024,2,22,2.3563
2024,2,23,3.1999
2024,2,24,3.8146
2024,2,25,2.5397
2024,2,26,4.2617
2024,2,27,2.1802
2024,2,28,4.7794
2024,2,29,4.2331
2024,3,1,3.4325
2024,3,2,2.405
2024,3,3,3.3742
2024,3,4,2.911
2024,3,5,3.7075
2024,3,6,3.0869
2024,3,7,2.131
2024,3,8,1.8895
2024,3,9,2.2906
2024,3,10,0.8537
2024,3,11,2.3119
2024,3,12,1.6135
2024,3,13,2.2711
2024,3,14,2.123
2024,3,15,1.8466
2024,3,16,1.7813
2024,3,17,1.2866
2024,3,18,1.7184
2024,3,19,2.273
2024,3,20,1.655
2024,3,21,1.9788
2024,3,22,1.6082
2024,3,23,1.5658
2024,3,24,1.8821
2024,3,25,1.9318
2024,3,26,1.6622
2024,3,27,1.4018
2024,3,28,1.44
2024,3,29,1.6824
2024,3,30,1.1897
2024,3,31,1.2857
2024,4,1,2.0282
2024,4,2,1.8746
2024,4,3,1.8725
2024,4,4,1.8132
2024,4,5,1.7314
2024,4,6,1.3872
2024,4,7,1.475
2024,4,8,1.4477
2024,4,9,1.3318
2024,4,10,1.2518
2024,4,11,1.0061
2024,4,12,1.2106
2024,4,13,0.7438
2024,4,14,1.0327
2024,4,15,0.8978
2024,4,16,1.0075
2024,4,17,0.9394
2024,4,18,0.793
2024,4,19,0.9238
2024,4,20,0.6122
2024,4,21,0.5722
2024,4,22,0.6955
2024,4,23,0.533
2024,4,24,0.6029
2024,4,25,0.4891
2024,4,26,0.57
2024,4,27,0.4658
2024,4,28,0.5314
2024,4,29,0.4298
2024,4,30,0.3286
2024,5,1,0.2851
2024,5,2,0.2902
2024,5,3,0.2618
2024,5,4,0.2734
2024,5,5,0.2623
2024,5,6,0.2419
2024,5,7,0.2052
2024,5,8,0.2438
2024,5,9,0.2246
2024,5,10,0.1874
2024,5,11,0.1798
2024,5,12,0.175
2024,5,13,0.1272
2024,5,14,0.109
2024,5,15,0.0955
2024,5,16,0.0787
2024,5,17,0.0948
2024,5,18,0.0763
2024,5,19,0.0689
2024,5,20,0.0595
2024,5,21,0.0564
2024,5,22,0.0502
2024,5,23,0.0403
2024,5,24,0.0278
2024,5,25,0.0269
2024,5,26,0.0173
2024,5,27,0.0127
2024,5,28,0.0108
2024,5,29,0.0079
2024,5,30,0.0058
2024,5,31,0.0046
2024,6,1,0.0024
2024,6,2,0.0019
2024,6,3,0.0014
2024,6,4,0.0007
2024,6,5,0.0002
2024,6,6,0.0
2024,6,7,0.0
2024,6,8,0.0
2024,6,9,0.0
2024,6,10,0.0
2024,6,11,0.0
2024,6,12,0.0
2024,6,13,0.0
2024,6,14,0.0
2024,6,15,0.0
2024,6,16,0.0
2024,6,17,0.0
2024,6,18,0.0
2024,6,19,0.0
2024,6,20,0.0
2024,6,21,0.0
2024,6,22,0.0
2024,6,23,0.0
2024,6,24,0.0
2024,6,25,0.0
2024,6,26,0.0
2024,6,27,0.0
2024,6,28,0.0
2024,6,29,0.0
2024,6,30,0.0
2024,7,1,0.0
2024,7,2,0.0
2024,7,3,0.0
2024,7,4,0.0
2024,7,5,0.0
2024,7,6,0.0002
2024,7,7,0.0007
2024,7,8,0.0014
2024,7,9,0.0026
2024,7,10,0.0038
2024,7,11,0.0046
2024,7,12,0.0058
2024,7,13,0.0118
2024,7,14,0.0146
2024,7,15,0.0199
2024,7,16,0.0242
2024,7,17,0.0281
2024,7,18,0.0353
2024,7,19,0.0365
2024,7,20,0.0466
2024,7,21,0.049
2024,7,22,0.0694
2024,7,23,0.0787
2024,7,24,0.0842
2024,7,25,0.0989
2024,7,26,0.0881
2024,7,27,0.0905
2024,7,28,0.1126
2024,7,29,0.12
2024,7,30,0.1642
2024,7,31,0.1697
2024,8,1,0.1997
2024,8,2,0.1973
2024,8,3,0.1608
2024,8,4,0.1786
2024,8,5,0.2239
2024,8,6,0.2635
2024,8,7,0.3233
2024,8,8,0.3811
2024,8,9,0.2638
2024,8,10,0.3067
2024,8,11,0.3132
2024,8,12,0.3658
2024,8,13,0.3425
2024,8,14,0.4205
2024,8,15,0.4282
2024,8,16,0.5842
2024,8,17,0.643
2024,8,18,0.7018
2024,8,19,0.5246
2024,8,20,0.6355
2024,8,21,0.6686
2024,8,22,0.6883
2024,8,23,0.7634
2024,8,24,0.805
2024,8,25,1.051
2024,8,26,0.7306
2024,8,27,0.9194
2024,8,28,0.7865
2024,8,29,0.943
2024,8,30,0.8827
2024,8,31,1.3217
2024,9,1,1.4765
2024,9,2,1.4952
2024,9,3,1.4482
2024,9,4,1.8062
2024,9,5,1.6306
2024,9,6,1.6447
2024,9,7,1.8773
2024,9,8,1.9538
2024,9,9,1.7338
2024,9,10,1.8005
2024,9,11,2.1444
2024,9,12,1.9896
2024,9,13,2.2726
2024,9,14,2.3501
2024,9,15,2.4535
2024,9,16,2.6479
2024,9,17,3.5822
2024,9,18,2.8541
2024,9,19,2.9818
2024,9,20,3.0228
2024,9,21,3.1034
2024,9,22,3.0022
2024,9,23,3.1939
2024,9,24,3.1478
2024,9,25,2.9858
2024,9,26,2.7418
2024,9,27,3.5587
2024,9,28,3.6866
2024,9,29,3.6547
2024,9,30,3.8693
2024,10,1,3.6096
2024,10,2,3.9667
2024,10,3,3.6218
2024,10,4,2.6945
2024,10,5,2.9215
2024,10,6,3.7478
2024,10,7,3.7476
2024,10,8,3.9187
2024,10,9,4.5562
2024,10,10,4.5562
2024,10,11,4.8271
2024,10,12,4.5943
2024,10,13,4.0762
2024,10,14,4.2415
2024,10,15,4.5768
2024,10,16,4.0997
2024,10,17,4.601
2024,10,18,5.0218
2024,10,19,4.9565
2024,10,20,5.4727
2024,10,21,5.5066
2024,10,22,6.125
2024,10,23,5.4826
2024,10,24,5.5512
2024,10,25,6.3053
2024,10,26,6.3379
2024,10,27,6.6497
2024,10,28,6.7966
2024,10,29,6.6406
2024,10,30,6.601
2024,10,31,6.8578
2024,11,1,7.1974
2024,11,2,7.1014
2024,11,3,6.5976
2024,11,4,6.8098
2024,11,5,7.4268
2024,11,6,6.2839
2024,11,7,6.2467
2024,11,8,5.8351
2024,11,9,7.205
2024,11,10,7.5398
2024,11,11,7.8509
2024,11,12,7.7909
2024,11,13,7.4011
2024,11,14,6.3905
2024,11,15,7.4556
2024,11,16,7.8161
2024,11,17,8.2162
2024,11,18,7.9303
2024,11,19,8.1706
2024,11,20,8.087
2024,11,21,8.0342
2024,11,22,9.0454
2024,11,23,8.3323
2024,11,24,8.2193
2024,11,25,7.6733
2024,11,26,9.2042
2024,11,27,8.7905
2024,11,28,8.6878
2024,11,29,8.987
2024,11,30,8.9131
2024,12,1,8.7494
2024,12,2,9.372
2024,12,3,9.5659
2024,12,4,9.3655
2024,12,5,9.4133
2024,12,6,8.4684
2024,12,7,9.4205
2024,12,8,9.3576
2024,12,9,10.0682
2024,12,10,9.4699
2024,12,11,9.3641
2024,12,12,9.7327
2024,12,13,9.9874
2024,12,14,9.2306
2024,12,15,9.7973
2024,12,16,9.3382
2024,12,17,9.714
2024,12,18,9.8323
2024,12,19,9.2537
2024,12,20,8.0654
2024,12,21,8.5572
2024,12,22,9.6293
2024,12,23,7.973
2024,12,24,8.1173
2024,12,25,7.639
2024,12,26,7.7537
2024,12,27,7.6906
2024,12,28,7.6094
2024,12,29,8.3098
2024,12,30,8.8188
2024,12,31,9.2129
2025,1,1,9.9367
2025,1,2,8.8303
2025,1,3,7.6786
2025,1,4,6.3158
2025,1,5,9.3922
2025,1,6,5.8978
2025,1,7,4.3418
2025,1,8,5.5982
2025,1,9,5.8414
2025,1,10,8.0155
2025,1,11,6.5729
2025,1,12,5.136
2025,1,13,4.0644
2025,1,14,7.2924
2025,1,15,3.672
2025,1,16,5.5925
2025,1,17,4.0862
2025,1,18,5.9486
2025,1,19,7.3702
2025,1,20,7.8178
2025,1,21,3.5722
2025,1,22,4.553
2025,1,23,6.2412
2025,1,24,8.3534
2025,1,25,7.9522
2025,1,26,7.9778
2025,1,27,7.7525
2025,1,28,6.2767
2025,1,29,6.5914
2025,1,30,4.2473
2025,1,31,4.2766
2025,2,1,7.6373
2025,2,2,7.2941
2025,2,3,7.5252
2025,2,4,6.5443
2025,2,5,5.9165
2025,2,6,4.182
2025,2,7,4.2562
2025,2,8,6.6067
2025,2,9,5.5174
2025,2,10,3.6612
2025,2,11,4.6174
2025,2,12,5.815
2025,2,13,4.7736
2025,2,14,4.2305
2025,2,15,3.8491
2025,2,16,5.1955
2025,2,17,5.9345
2025,2,18,5.8877
2025,2,19,5.8495
2025,2,20,5.5721
2025,2,21,5.1007
2025,2,22,5.6362
2025,2,23,5.4516
2025,2,24,4.35
2025,2,25,4.7666
2025,2,26,4.2257
2025,2,27,3.9386
2025,2,28,2.5207
2025,3,1,3.4997
2025,3,2,3.9298
2025,3,3,4.4868
2025,3,4,3.8786
2025,3,5,4.2418
2025,3,6,3.7392
2025,3,7,2.9549
2025,3,8,1.9406
2025,3,9,2.4113
2025,3,10,3.3329
2025,3,11,3.3907
2025,3,12,2.1614
2025,3,13,2.1646
2025,3,14,2.1742
2025,3,15,1.1134
2025,3,16,2.0419
2025,3,17,2.5327
2025,3,18,1.583
2025,3,19,1.9872
2025,3,20,1.5024
2025,3,21,1.6366
2025,3,22,1.6531
2025,3,23,1.2221
2025,3,24,1.9872
2025,3,25,1.745
2025,3,26,1.6313
2025,3,27,1.7498
2025,3,28,1.5734
2025,3,29,1.7726
2025,3,30,1.471
2025,3,31,1.7554
2025,4,1,2.0969
2025,4,2,1.9171
2025,4,3,1.7659
2025,4,4,1.0831
2025,4,5,1.291
2025,4,6,1.6867
2025,4,7,1.3308
2025,4,8,1.1122
2025,4,9,0.7618
2025,4,10,0.8741
2025,4,11,1.2902
2025,4,12,0.9005
2025,4,13,1.1393
2025,4,14,1.0853
2025,4,15,1.0889
2025,4,16,0.8059
2025,4,17,1.0344
2025,4,18,0.9847
2025,4,19,0.9144
2025,4,20,0.8213
2025,4,21,0.6096
2025,4,22,0.7344
2025,4,23,0.5736
2025,4,24,0.4118
2025,4,25,0.4428
2025,4,26,0.3922
2025,4,27,0.4099
2025,4,28,0.4867
2025,4,29,0.4958
2025,4,30,0.4486
2025,5,1,0.4738
2025,5,2,0.3994
2025,5,3,0.3581
2025,5,4,0.3362
2025,5,5,0.3425
2025,5,6,0.2465
2025,5,7,0.2098
2025,5,8,0.2112
2025,5,9,0.1738
2025,5,10,0.1649
2025,5,11,0.1944
2025,5,12,0.1716
2025,5,13,0.1284
2025,5,14,0.1193
2025,5,15,0.0989
2025,5,16,0.0838
2025,5,17,0.0715
2025,5,18,0.0648
2025,5,19,0.0586
2025,5,20,0.0569
2025,5,21,0.0461
2025,5,22,0.041
2025,5,23,0.0367
2025,5,24,0.0288
2025,5,25,0.0252
2025,5,26,0.0204
2025,5,27,0.0163
2025,5,28,0.0137
2025,5,29,0.0103
2025,5,30,0.0079
2025,5,31,0.0053
2025,6,1,0.0038
2025,6,2,0.0022
2025,6,3,0.0014
2025,6,4,0.001
2025,6,5,0.0002
2025,6,6,0.0
2025,6,7,0.0
2025,6,8,0.0
2025,6,9,0.0
2025,6,10,0.0
2025,6,11,0.0
2025,6,12,0.0
2025,6,13,0.0
2025,6,14,0.0
2025,6,15,0.0
2025,6,16,0.0
2025,6,17,0.0
2025,6,18,0.0
2025,6,19,0.0
2025,6,20,0.0
2025,6,21,0.0
2025,6,22,0.0
2025,6,23,0.0
2025,6,24,0.0
2025,6,25,0.0
2025,6,26,0.0
2025,6,27,0.0
2025,6,28,0.0
2025,6,29,0.0
2025,6,30,0.0
2025,7,1,0.0
2025,7,2,0.0
2025,7,3,0.0
2025,7,4,0.0
2025,7,5,0.0
2025,7,6,0.0002
2025,7,7,0.0007
2025,7,8,0.0014
2025,7,9,0.0022
2025,7,10,0.0026
2025,7,11,0.0034
2025,7,12,0.0058
2025,7,13,0.0084
2025,7,14,0.0098
2025,7,15,0.0144
2025,7,16,0.0166
2025,7,17,0.0245
2025,7,18,0.0288
2025,7,19,0.0314
2025,7,20,0.0389
2025,7,21,0.0506
2025,7,22,0.0509
2025,7,23,0.0583
2025,7,24,0.0737
2025,7,25,0.0778
2025,7,26,0.0862
2025,7,27,0.0991
